experiment,algorithm,beta,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph_seed,iter,alg_duration,cge_duration
3,node2vec,1.7,2.25,0.0056548708166873265,0.0052901822283493377,0.0060195594050253161,128,200,0,diameter,exp3_network_seed62_param1_7.dat,1607629670,00:04:38.194830,00:00:12.303166
3,node2vec,1.7,2,0.0065016575437199953,0.0060244960768361293,0.0069788190106038614,128,200,0,diameter,exp3_network_seed63_param1_7.dat,1607629670,00:04:37.743192,00:00:13.532418
3,node2vec,1.7,2.5,0.006714897296538529,0.0060502163327987362,0.007379578260278321,128,200,0,diameter,exp3_network_seed64_param1_7.dat,1607629670,00:04:33.610091,00:00:12.057496
3,node2vec,1.7,2,0.007499415145901512,0.0071788487463494092,0.0078199815454536147,128,200,0,diameter,exp3_network_seed65_param1_7.dat,1607629670,00:04:34.052544,00:00:12.373210
3,node2vec,1.7,2.25,0.006456655779301353,0.0067731758649319353,0.0061401356936707707,128,200,0,diameter,exp3_network_seed66_param1_7.dat,1607629670,00:04:37.777567,00:00:12.532598
3,node2vec,1.7,2.5,0.0080083940159780872,0.0084526089951896585,0.007564179036766515,128,200,0,diameter,exp3_network_seed67_param1_7.dat,1607629670,00:04:36.871946,00:00:11.868717
3,node2vec,1.7,2.5,0.0070419773061683386,0.0069544692030204056,0.0071294854093162715,128,200,0,diameter,exp3_network_seed68_param1_7.dat,1607629670,00:04:39.969193,00:00:12.528101
3,node2vec,1.7,3,0.0047906769518539574,0.0046162005455743374,0.0049651533581335783,128,200,0,diameter,exp3_network_seed69_param1_7.dat,1607629670,00:04:34.290169,00:00:11.698308
3,node2vec,1.1,3.5,0.0016114736720856772,0.0012470431611574509,0.0019759041830139036,128,200,0,diameter,exp3_network_seed6_param1_1.dat,1607629670,00:04:33.415161,00:00:11.995091
3,node2vec,1.8,2.25,0.0068776585553541629,0.0068972651363843358,0.00685805197432399,128,200,0,diameter,exp3_network_seed70_param1_8.dat,1607629670,00:04:34.373172,00:00:11.961825
3,node2vec,1.8,2,0.0079012656093242345,0.0084509611277621861,0.0073515700908862811,128,200,0,diameter,exp3_network_seed71_param1_8.dat,1607629670,00:04:38.793277,00:00:11.826331
3,node2vec,1.8,2.25,0.0068991787465505459,0.0067396538249343612,0.0070587036681667315,128,200,0,diameter,exp3_network_seed72_param1_8.dat,1607629670,00:04:38.225466,00:00:12.335500
3,node2vec,1.8,2.5,0.00483133208073347,0.004476429787110877,0.0051862343743560631,128,200,0,diameter,exp3_network_seed73_param1_8.dat,1607629670,00:04:38.220227,00:00:11.805357
3,node2vec,1.8,2.25,0.0082670570526547,0.0076886489634646069,0.0088454651418447931,128,200,0,diameter,exp3_network_seed74_param1_8.dat,1607629670,00:04:34.063200,00:00:11.654222
3,node2vec,1.8,1.75,0.0087777913491153513,0.00579518441074509,0.011760398287485613,128,200,0,diameter,exp3_network_seed75_param1_8.dat,1607629670,00:04:42.167499,00:00:11.930525
3,node2vec,1.8,2.25,0.0068709469742254808,0.005957599542281972,0.0077842944061689888,128,200,0,diameter,exp3_network_seed76_param1_8.dat,1607629670,00:04:36.674334,00:00:11.961388
3,node2vec,1.8,2.5,0.005869602607749728,0.0067428130721011378,0.0049963921433983181,128,200,0,diameter,exp3_network_seed77_param1_8.dat,1607629670,00:04:37.798738,00:00:12.553766
3,sdne,1.6,0.25,0.018878799182901904,0.031700922409827414,0.00605667595597639,64,200,0,diameter,exp3_network_seed55_param1_6.dat,1607686498,00:00:18.861648,00:00:10.354791
3,sdne,1.6,0.75,0.024665140379067894,0.042550434834176878,0.0067798459239589116,64,200,0,diameter,exp3_network_seed56_param1_6.dat,1607686498,00:00:18.120413,00:00:10.245894
3,sdne,1.6,0.25,0.027210969779645006,0.043973863274682258,0.010448076284607755,64,200,0,diameter,exp3_network_seed57_param1_6.dat,1607686498,00:00:18.435220,00:00:10.187250
3,sdne,1.6,0.25,0.027923159098140127,0.046636642626628963,0.0092096755696512919,64,200,0,diameter,exp3_network_seed58_param1_6.dat,1607686498,00:00:18.163895,00:00:10.203927
3,sdne,1.6,0.25,0.031400117133495858,0.053886711373502434,0.0089135228934892861,64,200,0,diameter,exp3_network_seed59_param1_6.dat,1607686498,00:00:18.308437,00:00:10.174317
3,sdne,1.1,0.75,0.010745235574151156,0.018853547217170006,0.0026369239311323069,64,200,0,diameter,exp3_network_seed5_param1_1.dat,1607686498,00:00:17.839374,00:00:10.255992
3,sdne,1.7,0.25,0.02926650464504818,0.04832792878742119,0.010205080502675171,64,200,0,diameter,exp3_network_seed60_param1_7.dat,1607686498,00:00:18.708921,00:00:10.159205
3,sdne,1.7,0.25,0.027239357455510954,0.0425675885533284,0.011911126357693504,64,200,0,diameter,exp3_network_seed61_param1_7.dat,1607686498,00:00:18.351374,00:00:10.057612
3,sdne,1.7,0.5,0.028419396307309761,0.045797978918442714,0.011040813696176804,64,200,0,diameter,exp3_network_seed62_param1_7.dat,1607686498,00:00:18.381282,00:00:10.139481
3,sdne,1.7,0.75,0.030248234313711559,0.047886594004280893,0.012609874623142227,64,200,0,diameter,exp3_network_seed63_param1_7.dat,1607686498,00:00:18.102532,00:00:10.142719
3,sdne,1.7,0.25,0.029106275427384518,0.044933075124329695,0.013279475730439343,64,200,0,diameter,exp3_network_seed64_param1_7.dat,1607686498,00:00:18.464445,00:00:10.308979
3,sdne,1.7,0.25,0.030761754562397048,0.048493366434855523,0.013030142689938577,64,200,0,diameter,exp3_network_seed65_param1_7.dat,1607686498,00:00:18.874360,00:00:10.401373
3,sdne,1.7,0.5,0.032858029696020828,0.054353910631861346,0.011362148760180307,64,200,0,diameter,exp3_network_seed66_param1_7.dat,1607686498,00:00:18.492060,00:00:10.296464
3,sdne,1.7,0.25,0.040475066239971991,0.066935782220836432,0.01401435025910755,64,200,0,diameter,exp3_network_seed67_param1_7.dat,1607686498,00:00:18.706002,00:00:10.133474
3,sdne,1.7,0.25,0.029979136413135803,0.047365306103837816,0.01259296672243379,64,200,0,diameter,exp3_network_seed68_param1_7.dat,1607686498,00:00:18.146708,00:00:10.052405
3,sdne,1.7,0.25,0.03147418299639955,0.052229735522746609,0.010718630470052497,64,200,0,diameter,exp3_network_seed69_param1_7.dat,1607686498,00:00:18.153270,00:00:10.142834
3,sdne,1.1,0.25,0.019853929085219241,0.034303676547124434,0.005404181623314048,64,200,0,diameter,exp3_network_seed6_param1_1.dat,1607686498,00:00:18.524610,00:00:10.206927
3,sdne,1.8,0.25,0.0326105489075192,0.053181999539413251,0.012039098275625146,64,200,0,diameter,exp3_network_seed70_param1_8.dat,1607686498,00:00:18.488158,00:00:10.070062
3,sdne,1.8,0.25,0.029841818989094,0.046615318753403467,0.013068319224784533,64,200,0,diameter,exp3_network_seed71_param1_8.dat,1607686498,00:00:17.878717,00:00:10.223498
3,sdne,1.8,1,0.032068751866062915,0.052053320213199653,0.012084183518926182,64,200,0,diameter,exp3_network_seed72_param1_8.dat,1607686498,00:00:18.344201,00:00:10.173378
3,sdne,1.8,0.25,0.024730625150217969,0.039699065622738013,0.009762184677697924,64,200,0,diameter,exp3_network_seed73_param1_8.dat,1607686498,00:00:18.384764,00:00:10.298704
3,sdne,1.8,0.25,0.030977717008361716,0.046765774517842439,0.015189659498880997,64,200,0,diameter,exp3_network_seed74_param1_8.dat,1607686498,00:00:18.592817,00:00:10.230865
3,sdne,1.8,0.25,0.031422717046996257,0.045135751086082879,0.017709683007909642,64,200,0,diameter,exp3_network_seed75_param1_8.dat,1607686498,00:00:18.272469,00:00:10.356252
3,sdne,1.8,0.25,0.028481839531895124,0.043956311976501648,0.0130073670872886,64,200,0,diameter,exp3_network_seed76_param1_8.dat,1607686498,00:00:18.549381,00:00:10.294114
3,sdne,1.8,0.25,0.027731529175397611,0.046030240407160965,0.0094328179436342571,64,200,0,diameter,exp3_network_seed77_param1_8.dat,1607686498,00:00:18.546056,00:00:10.135940
3,line,1.4,0.25,0.021930604689730741,0.036376213641203518,0.00748499573825796,64,200,0,diameter,exp3_network_seed32_param1_4.dat,1607684112,00:01:39.052191,00:00:10.839265
3,line,1.4,1,0.022224783160123263,0.037951288401692561,0.0064982779185539631,64,200,0,diameter,exp3_network_seed33_param1_4.dat,1607684112,00:01:39.483015,00:00:11.071065
3,line,1.4,0.25,0.02303186313532999,0.03716364507479792,0.0089000811958620633,64,200,0,diameter,exp3_network_seed34_param1_4.dat,1607684112,00:01:37.846931,00:00:11.036974
3,line,1.4,1,0.023540512494855687,0.040114919537431605,0.006966105452279772,64,200,0,diameter,exp3_network_seed35_param1_4.dat,1607684112,00:01:41.351247,00:00:10.804645
3,line,1.4,0.75,0.0202945918592022,0.034215267731095483,0.0063739159873089134,64,200,0,diameter,exp3_network_seed36_param1_4.dat,1607684112,00:01:36.855756,00:00:10.963968
3,line,1.4,0.25,0.023498003764900917,0.038048056037633157,0.0089479514921686765,64,200,0,diameter,exp3_network_seed37_param1_4.dat,1607684112,00:01:38.724027,00:00:10.828829
3,line,1.4,0.75,0.0180616612337938,0.0315588711434409,0.0045644513241466979,64,200,0,diameter,exp3_network_seed38_param1_4.dat,1607684112,00:01:41.950771,00:00:10.794455
3,line,1.4,0.5,0.022093154047430254,0.036683726912893344,0.0075025811819671665,64,200,0,diameter,exp3_network_seed39_param1_4.dat,1607684112,00:01:37.095355,00:00:11.017758
3,line,1.1,0.75,0.016479059888040316,0.026670635474746764,0.0062874843013338653,64,200,0,diameter,exp3_network_seed3_param1_1.dat,1607684112,00:01:40.219407,00:00:10.810375
3,line,1.5,0.25,0.021503345130700978,0.034890825186152129,0.0081158650752498254,64,200,0,diameter,exp3_network_seed40_param1_5.dat,1607684112,00:01:37.520718,00:00:10.836293
3,line,1.5,0.25,0.025421223067372888,0.042517921813037651,0.0083245243217081235,64,200,0,diameter,exp3_network_seed41_param1_5.dat,1607684112,00:01:40.286824,00:00:11.019139
3,line,1.5,0.25,0.021231506969402125,0.035526459094419448,0.0069365548443848044,64,200,0,diameter,exp3_network_seed42_param1_5.dat,1607684112,00:01:37.859147,00:00:10.864774
3,line,1.5,0.25,0.029901624759183565,0.047022345771166062,0.012780903747201068,64,200,0,diameter,exp3_network_seed43_param1_5.dat,1607684112,00:01:37.142253,00:00:10.728844
3,line,1.5,1.75,0.024387982485672415,0.040606818505752464,0.0081691464655923619,64,200,0,diameter,exp3_network_seed44_param1_5.dat,1607684112,00:01:37.619491,00:00:11.219813
3,line,1.5,0.25,0.023089172853609341,0.038441762029546363,0.00773658367767232,64,200,0,diameter,exp3_network_seed45_param1_5.dat,1607684112,00:01:36.827287,00:00:10.779594
3,line,1.5,0.25,0.020091265997848669,0.031375406678628037,0.0088071253170692986,64,200,0,diameter,exp3_network_seed46_param1_5.dat,1607684112,00:01:39.668374,00:00:10.813200
3,line,1.5,0.25,0.025999503758980448,0.038429726691463724,0.013569280826497169,64,200,0,diameter,exp3_network_seed47_param1_5.dat,1607684112,00:01:37.060020,00:00:10.904769
3,line,1.5,0.25,0.028511963689199962,0.047857477658038841,0.00916644972036108,64,200,0,diameter,exp3_network_seed48_param1_5.dat,1607684112,00:01:37.388654,00:00:10.856222
3,line,1.5,0.5,0.026428046686359487,0.044371267900995486,0.0084848254717234915,64,200,0,diameter,exp3_network_seed49_param1_5.dat,1607684112,00:01:37.527804,00:00:11.088620
3,line,1.1,1,0.02053683269013145,0.035666941972175695,0.0054067234080872051,64,200,0,diameter,exp3_network_seed4_param1_1.dat,1607684112,00:01:37.467857,00:00:10.845106
3,line,1.6,0.75,0.021419627645009268,0.03592594657196229,0.0069133087180562455,64,200,0,diameter,exp3_network_seed50_param1_6.dat,1607684112,00:01:40.730756,00:00:10.819663
3,line,1.6,0.25,0.025272817815816154,0.042995894056765439,0.0075497415748668707,64,200,0,diameter,exp3_network_seed51_param1_6.dat,1607684112,00:01:37.335763,00:00:11.066564
3,line,1.6,0.25,0.025980679923532167,0.043953255865682724,0.008008103981381607,64,200,0,diameter,exp3_network_seed52_param1_6.dat,1607684112,00:01:37.762869,00:00:10.813241
3,line,1.6,0.25,0.027443028854540981,0.047303677024446947,0.0075823806846350185,64,200,0,diameter,exp3_network_seed53_param1_6.dat,1607684112,00:01:37.766179,00:00:10.887704
3,line,1.6,0.25,0.028502958805557043,0.047625674648613954,0.0093802429625001321,64,200,0,diameter,exp3_network_seed54_param1_6.dat,1607684112,00:01:38.168396,00:00:10.982620
3,verse,1.6,7.25,0.012423463928286776,0.017482643895364355,0.0073642839612092,64,200,0,diameter,exp3_network_seed55_param1_6.dat,1607698298,00:02:37.324753,00:00:10.288653
3,verse,1.6,6.75,0.01673480711662604,0.02679221029415749,0.0066774039390945887,64,200,0,diameter,exp3_network_seed56_param1_6.dat,1607698298,00:02:36.794986,00:00:10.250805
3,verse,1.6,2,0.024565273372612863,0.0405347353474914,0.0085958113977343265,64,200,0,diameter,exp3_network_seed57_param1_6.dat,1607698298,00:02:36.004643,00:00:10.252302
3,verse,1.6,5.25,0.025996514272646425,0.043542386760385167,0.0084506417849076823,64,200,0,diameter,exp3_network_seed58_param1_6.dat,1607698298,00:02:37.161171,00:00:10.548493
3,verse,1.6,8.25,0.023736695841690702,0.0376802862246223,0.0097931054587591035,64,200,0,diameter,exp3_network_seed59_param1_6.dat,1607698298,00:02:36.918522,00:00:10.158446
3,verse,1.1,3,0.009369802897289373,0.016847117615828373,0.0018924881787503742,64,200,0,diameter,exp3_network_seed5_param1_1.dat,1607698298,00:02:37.943766,00:00:10.445134
3,verse,1.7,0.25,0.025166380037076243,0.040377694200147245,0.0099550658740052422,64,200,0,diameter,exp3_network_seed60_param1_7.dat,1607698298,00:02:35.850652,00:00:10.263482
3,verse,1.7,0.25,0.024663379273233418,0.037679883640110677,0.011646874906356158,64,200,0,diameter,exp3_network_seed61_param1_7.dat,1607698298,00:02:35.672171,00:00:10.164008
3,verse,1.7,6,0.026858873241084921,0.042896019536243286,0.010821726945926553,64,200,0,diameter,exp3_network_seed62_param1_7.dat,1607698298,00:02:36.468890,00:00:10.198900
3,verse,1.7,0.25,0.028640941881669563,0.045089515247200083,0.012192368516139043,64,200,0,diameter,exp3_network_seed63_param1_7.dat,1607698298,00:02:32.775755,00:00:10.339658
3,verse,1.7,0.25,0.026060404638997114,0.039201568195855435,0.01291924108213879,64,200,0,diameter,exp3_network_seed64_param1_7.dat,1607698298,00:02:32.053110,00:00:10.236111
3,verse,1.7,0.25,0.02764097831198201,0.042622060782579546,0.012659895841384473,64,200,0,diameter,exp3_network_seed65_param1_7.dat,1607698298,00:02:35.570608,00:00:10.225592
3,verse,1.7,8.5,0.027203495248789449,0.04222637221812834,0.012180618279450554,64,200,0,diameter,exp3_network_seed66_param1_7.dat,1607698298,00:02:36.190543,00:00:10.201524
3,verse,1.7,0.25,0.036134195217924867,0.058547359068996968,0.013721031366852758,64,200,0,diameter,exp3_network_seed67_param1_7.dat,1607698298,00:02:35.815812,00:00:10.197538
3,verse,1.7,8,0.027526233622063603,0.04147645707948254,0.013576010164644665,64,200,0,diameter,exp3_network_seed68_param1_7.dat,1607698298,00:02:37.283153,00:00:10.188423
3,verse,1.7,1.5,0.028124859135622297,0.047529571406662675,0.008720146864581918,64,200,0,diameter,exp3_network_seed69_param1_7.dat,1607698298,00:02:36.400065,00:00:10.335626
3,verse,1.1,2.75,0.014123512314748963,0.023943370830444025,0.0043036537990539,64,200,0,diameter,exp3_network_seed6_param1_1.dat,1607698298,00:02:36.603682,00:00:10.246380
3,verse,1.8,0.25,0.030887005585233055,0.050060339532179553,0.011713671638286557,64,200,0,diameter,exp3_network_seed70_param1_8.dat,1607698298,00:02:37.020610,00:00:10.185370
3,verse,1.8,0.25,0.0320319620959942,0.051268786827921881,0.012795137364066525,64,200,0,diameter,exp3_network_seed71_param1_8.dat,1607698298,00:02:35.010660,00:00:10.239563
3,verse,1.8,0.25,0.029632005054453091,0.047446847792388,0.011817162316518181,64,200,0,diameter,exp3_network_seed72_param1_8.dat,1607698298,00:02:37.069554,00:00:10.222711
3,verse,1.8,0.25,0.02306897732477264,0.03657820226200581,0.00955975238753947,64,200,0,diameter,exp3_network_seed73_param1_8.dat,1607698298,00:02:31.839366,00:00:10.374482
3,verse,1.8,0.25,0.028999816013608591,0.043107821515749489,0.014891810511467696,64,200,0,diameter,exp3_network_seed74_param1_8.dat,1607698298,00:02:37.677404,00:00:10.190642
3,verse,1.8,0.25,0.0280080860260456,0.038666358151036452,0.01734981390105475,64,200,0,diameter,exp3_network_seed75_param1_8.dat,1607698298,00:02:32.088923,00:00:10.177965
3,verse,1.8,0.25,0.026190092282582293,0.039625426139450221,0.012754758425714365,64,200,0,diameter,exp3_network_seed76_param1_8.dat,1607698298,00:02:37.253218,00:00:10.292301
3,verse,1.8,7.75,0.026550787108185623,0.043378693418587522,0.0097228807977837225,64,200,0,diameter,exp3_network_seed77_param1_8.dat,1607698298,00:02:37.094922,00:00:10.364824
3,node2vec,1.4,2.5,0.0040535388176904533,0.004602697199465421,0.0035043804359154856,128,200,0,diameter,exp3_network_seed32_param1_4.dat,1607630402,00:05:07.593740,00:00:12.927557
3,node2vec,1.4,3,0.0037460831197453316,0.0039690884310774584,0.0035230778084132052,128,200,0,diameter,exp3_network_seed33_param1_4.dat,1607630402,00:05:04.911433,00:00:13.029693
3,node2vec,1.4,3,0.004089501585907063,0.004140200555098764,0.0040388026167153613,128,200,0,diameter,exp3_network_seed34_param1_4.dat,1607630402,00:05:07.262605,00:00:12.524365
3,node2vec,1.4,2.5,0.0035448919351940473,0.0035791656719144482,0.0035106181984736464,128,200,0,diameter,exp3_network_seed35_param1_4.dat,1607630402,00:05:10.625857,00:00:13.044369
3,node2vec,1.4,2.75,0.0030516275501249581,0.003234435027387135,0.0028688200728627816,128,200,0,diameter,exp3_network_seed36_param1_4.dat,1607630402,00:05:10.785568,00:00:12.653485
3,node2vec,1.4,2.25,0.0049406321283345291,0.0050534738103970829,0.0048277904462719762,128,200,0,diameter,exp3_network_seed37_param1_4.dat,1607630402,00:05:08.717427,00:00:12.653168
3,node2vec,1.4,3.5,0.00220909700960284,0.0018603931110002508,0.0025578009082054291,128,200,0,diameter,exp3_network_seed38_param1_4.dat,1607630402,00:05:09.488344,00:00:12.660141
3,node2vec,1.4,2.75,0.0040558344197807843,0.00457690096409279,0.0035347678754687789,128,200,0,diameter,exp3_network_seed39_param1_4.dat,1607630402,00:05:15.705938,00:00:13.321754
3,node2vec,1.1,2.25,0.0032010401412914361,0.0036961633513659959,0.0027059169312168762,128,200,0,diameter,exp3_network_seed3_param1_1.dat,1607630402,00:05:11.747257,00:00:15.023981
3,node2vec,1.5,2.5,0.0044967994103422681,0.0048891555528167386,0.0041044432678677967,128,200,0,diameter,exp3_network_seed40_param1_5.dat,1607630402,00:05:12.374695,00:00:13.399358
3,node2vec,1.5,3.5,0.0028018514719433838,0.0021574973416562571,0.00344620560223051,128,200,0,diameter,exp3_network_seed41_param1_5.dat,1607630402,00:05:13.076665,00:00:12.850623
3,node2vec,1.5,2.5,0.0042490590681285734,0.0051855882317999721,0.0033125299044571739,128,200,0,diameter,exp3_network_seed42_param1_5.dat,1607630402,00:05:11.685136,00:00:12.581445
3,node2vec,1.5,2,0.0080498240801431028,0.0083392063348769283,0.0077604418254092773,128,200,0,diameter,exp3_network_seed43_param1_5.dat,1607630402,00:05:10.418335,00:00:12.832444
3,node2vec,1.5,3,0.0042252287728047075,0.0046148983865327816,0.0038355591590766339,128,200,0,diameter,exp3_network_seed44_param1_5.dat,1607630402,00:05:06.013487,00:00:12.721545
3,node2vec,1.5,2.75,0.0032240291051817897,0.002929366216708305,0.0035186919936552744,128,200,0,diameter,exp3_network_seed45_param1_5.dat,1607630402,00:05:15.202353,00:00:12.735736
3,node2vec,1.5,2.25,0.004943346411238829,0.0053072249966599708,0.0045794678258176879,128,200,0,diameter,exp3_network_seed46_param1_5.dat,1607630402,00:05:03.262483,00:00:12.918136
3,node2vec,1.5,2.25,0.0068125341754126361,0.0055104047485614116,0.0081146636022638614,128,200,0,diameter,exp3_network_seed47_param1_5.dat,1607630402,00:05:07.160419,00:00:12.608824
3,node2vec,1.5,2.75,0.0055865322971517719,0.006274191151799299,0.0048988734425042457,128,200,0,diameter,exp3_network_seed48_param1_5.dat,1607630402,00:05:16.039912,00:00:13.069797
3,node2vec,1.5,2.75,0.0046079190514903418,0.0049117679734527612,0.0043040701295279232,128,200,0,diameter,exp3_network_seed49_param1_5.dat,1607630402,00:05:08.262477,00:00:13.217635
3,node2vec,1.1,3.25,0.0032119934092652157,0.0037794613194116668,0.0026445254991187645,128,200,0,diameter,exp3_network_seed4_param1_1.dat,1607630402,00:05:09.537046,00:00:12.883906
3,node2vec,1.6,2.5,0.0032825773890863552,0.0032750569291731674,0.0032900978489995426,128,200,0,diameter,exp3_network_seed50_param1_6.dat,1607630402,00:05:09.888659,00:00:13.104332
3,node2vec,1.6,3,0.00448645569877642,0.0052636912122052456,0.0037092201853475941,128,200,0,diameter,exp3_network_seed51_param1_6.dat,1607630402,00:05:14.568482,00:00:12.585480
3,node2vec,1.6,3,0.00442757311526834,0.0046197633107321638,0.0042353829198045157,128,200,0,diameter,exp3_network_seed52_param1_6.dat,1607630402,00:05:11.840064,00:00:12.808715
3,node2vec,1.6,2.75,0.0032892849299309226,0.0033847946612514824,0.0031937751986103628,128,200,0,diameter,exp3_network_seed53_param1_6.dat,1607630402,00:05:16.222436,00:00:12.967290
3,node2vec,1.6,2.5,0.0061774146528916895,0.0073547128342159439,0.005000116471567435,128,200,0,diameter,exp3_network_seed54_param1_6.dat,1607630402,00:05:04.758893,00:00:12.692915
3,verse,1.1,4.25,0.011905151265178739,0.014845834912798613,0.0089644676175588672,32,200,0,diameter,exp3_network_seed0_param1_1.dat,1607701614,00:02:02.660653,00:00:10.325847
3,verse,1.2,5,0.00912841109125898,0.011879296638744227,0.0063775255437737346,32,200,0,diameter,exp3_network_seed10_param1_2.dat,1607701614,00:02:02.694790,00:00:10.283999
3,verse,1.2,5.25,0.012865085788078757,0.015018558650540383,0.01071161292561713,32,200,0,diameter,exp3_network_seed11_param1_2.dat,1607701614,00:02:02.298343,00:00:10.286665
3,verse,1.2,5.25,0.0078175917960675839,0.01068776382133102,0.0049474197708041477,32,200,0,diameter,exp3_network_seed12_param1_2.dat,1607701614,00:02:06.403688,00:00:10.618469
3,verse,1.2,5.5,0.016969303295348719,0.021597685605780292,0.012340920984917148,32,200,0,diameter,exp3_network_seed13_param1_2.dat,1607701614,00:02:01.137685,00:00:10.180031
3,verse,1.2,5.25,0.01399235105412632,0.017502835992941224,0.010481866115311416,32,200,0,diameter,exp3_network_seed14_param1_2.dat,1607701614,00:02:01.117963,00:00:10.218001
3,verse,1.2,5,0.013183427226607262,0.017644171790494653,0.00872268266271987,32,200,0,diameter,exp3_network_seed15_param1_2.dat,1607701614,00:02:02.683988,00:00:10.299510
3,verse,1.2,5.25,0.012034355919830004,0.013131270514550715,0.010937441325109291,32,200,0,diameter,exp3_network_seed16_param1_2.dat,1607701614,00:02:00.713515,00:00:10.203244
3,verse,1.2,6.25,0.014833835828549441,0.015299735373530694,0.014367936283568188,32,200,0,diameter,exp3_network_seed17_param1_2.dat,1607701614,00:02:01.237224,00:00:10.559883
3,verse,1.2,4.5,0.0060941484158662665,0.0069536213505711946,0.0052346754811613385,32,200,0,diameter,exp3_network_seed18_param1_2.dat,1607701614,00:02:01.639947,00:00:10.226948
3,verse,1.2,5.75,0.014794234723159288,0.016536651244485626,0.013051818201832949,32,200,0,diameter,exp3_network_seed19_param1_2.dat,1607701614,00:02:01.498714,00:00:10.273903
3,verse,1.1,5.25,0.0091268616880392159,0.010817528065200315,0.007436195310878118,32,200,0,diameter,exp3_network_seed1_param1_1.dat,1607701614,00:02:00.927802,00:00:10.324164
3,verse,1.3,5,0.015853089090023462,0.019973692510793926,0.011732485669252994,32,200,0,diameter,exp3_network_seed20_param1_3.dat,1607701614,00:02:01.618283,00:00:10.204830
3,verse,1.3,5.25,0.016601406848707118,0.019820711673220325,0.013382102024193907,32,200,0,diameter,exp3_network_seed21_param1_3.dat,1607701614,00:02:01.833607,00:00:10.128203
3,verse,1.3,5,0.014887386236256472,0.019743832047242227,0.010030940425270718,32,200,0,diameter,exp3_network_seed22_param1_3.dat,1607701614,00:02:02.059175,00:00:10.328093
3,verse,1.3,4.5,0.013396040309511342,0.016373965367092954,0.010418115251929731,32,200,0,diameter,exp3_network_seed23_param1_3.dat,1607701614,00:02:02.406772,00:00:10.520872
3,verse,1.3,5.5,0.011700406329394319,0.012809392553356913,0.010591420105431725,32,200,0,diameter,exp3_network_seed24_param1_3.dat,1607701614,00:02:04.088432,00:00:10.453968
3,verse,1.3,5.25,0.0090479275845654315,0.009426451077749606,0.0086694040913812588,32,200,0,diameter,exp3_network_seed25_param1_3.dat,1607701614,00:02:03.396656,00:00:10.355692
3,verse,1.3,4.5,0.0072264318173162669,0.0089547706390575,0.0054980929955750334,32,200,0,diameter,exp3_network_seed26_param1_3.dat,1607701614,00:02:03.042857,00:00:10.342518
3,verse,1.3,5.25,0.014299066499171034,0.017365642997796877,0.01123249000054519,32,200,0,diameter,exp3_network_seed27_param1_3.dat,1607701614,00:02:02.786011,00:00:10.327261
3,verse,1.3,5,0.012299717905917461,0.016239879814776759,0.0083595559970581611,32,200,0,diameter,exp3_network_seed28_param1_3.dat,1607701614,00:02:02.563784,00:00:10.357041
3,verse,1.3,4.75,0.01305515941618662,0.017074904177747173,0.0090354146546260672,32,200,0,diameter,exp3_network_seed29_param1_3.dat,1607701614,00:02:01.961896,00:00:10.343501
3,verse,1.1,5,0.011449609080748793,0.012626560611002804,0.010272657550494779,32,200,0,diameter,exp3_network_seed2_param1_1.dat,1607701614,00:02:01.817290,00:00:10.285029
3,verse,1.4,4.75,0.0098766227694498769,0.012030446604881975,0.0077227989340177775,32,200,0,diameter,exp3_network_seed30_param1_4.dat,1607701614,00:02:00.996174,00:00:10.147070
3,verse,1.4,6.25,0.020107910131104263,0.021612294718013226,0.0186035255441953,32,200,0,diameter,exp3_network_seed31_param1_4.dat,1607701614,00:02:01.643335,00:00:10.333315
3,verse,1.8,0.25,0.027697148495200261,0.041736365668813925,0.013657931321586598,64,200,0,diameter,exp3_network_seed78_param1_8.dat,1607702052,00:02:49.823724,00:00:10.876962
3,verse,1.8,0.25,0.02675660344180639,0.0392600873054382,0.014253119578174578,64,200,0,diameter,exp3_network_seed79_param1_8.dat,1607702052,00:02:44.090401,00:00:10.786086
3,verse,1.1,2.25,0.017507192398021485,0.03062823285254529,0.0043861519434976789,64,200,0,diameter,exp3_network_seed7_param1_1.dat,1607702052,00:02:48.962631,00:00:10.903929
3,verse,1.9,0.25,0.029564510764271079,0.044359441417552631,0.014769580110989527,64,200,0,diameter,exp3_network_seed80_param1_9.dat,1607702052,00:02:47.398015,00:00:10.888275
3,verse,1.9,2.25,0.034006306212400077,0.056930476107831078,0.011082136316969075,64,200,0,diameter,exp3_network_seed81_param1_9.dat,1607702052,00:02:47.570132,00:00:10.689743
3,verse,1.9,0.25,0.025023889998883421,0.03430457530842073,0.015743204689346112,64,200,0,diameter,exp3_network_seed82_param1_9.dat,1607702052,00:02:48.578218,00:00:10.849228
3,verse,1.9,0.25,0.025217013640025807,0.038392517515967665,0.012041509764083946,64,200,0,diameter,exp3_network_seed83_param1_9.dat,1607702052,00:02:43.771851,00:00:10.649082
3,verse,1.9,0.25,0.03497892996480146,0.05717803145798056,0.012779828471622356,64,200,0,diameter,exp3_network_seed84_param1_9.dat,1607702052,00:02:47.175936,00:00:10.653323
3,verse,1.9,0.25,0.033519185796293052,0.049841094494931515,0.017197277097654583,64,200,0,diameter,exp3_network_seed85_param1_9.dat,1607702052,00:02:44.832855,00:00:10.656922
