experiment,algorithm,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph,iter,alg_duration,cge_duration
9,DeepWalk,10.0,0.0031080847957491563,0.0028916348026817289,0.0033245347888165833,64,200,0,diameter,airports.edgelist,1721612188,00:00:08.976668,00:00:07.201503
9,DeepWalk,10.0,0.0031970642187602663,0.0030945480043241382,0.0032995804331963949,128,200,0,diameter,airports.edgelist,1721612188,00:00:09.882143,00:00:08.646855
9,DeepWalk,10.0,0.0036193652626232108,0.0048719697194838122,0.0023667608057626088,4,200,0,diameter,airports.edgelist,1721612128,00:00:05.862957,00:00:06.753202
9,DeepWalk,10.0,0.0036550535100436828,0.0042375666807955587,0.0030725403392918072,8,200,0,diameter,airports.edgelist,1721612128,00:00:06.017887,00:00:06.791802
9,DeepWalk,10.0,0.0035517254907306913,0.0041046797908336312,0.0029987711906277513,16,200,0,diameter,airports.edgelist,1721612128,00:00:07.613389,00:00:06.788514
9,DeepWalk,10.0,0.0034460659695790758,0.0037541381179876203,0.0031379938211705317,32,200,0,diameter,airports.edgelist,1721612128,00:00:06.478597,00:00:07.804786
9,DeepWalk,10.0,0.0027972326048604597,0.0025113247425352734,0.0030831404671856463,64,200,0,diameter,airports.edgelist,1721612128,00:00:10.909107,00:00:06.941488
9,DeepWalk,10.0,0.0029533382958965917,0.0026062008952434288,0.0033004756965497551,128,200,0,diameter,airports.edgelist,1721612128,00:00:15.620100,00:00:07.766722
9,DeepWalk,10.0,0.0032672838563587523,0.0043430541466442322,0.0021915135660732724,4,200,0,diameter,airports.edgelist,1721612231,00:00:08.577859,00:00:10.042347
9,DeepWalk,10.0,0.0043509973065375979,0.00521431007538686,0.0034876845376883357,8,200,0,diameter,airports.edgelist,1721612231,00:00:08.761558,00:00:10.532945
9,DeepWalk,10.0,0.0035155683776273922,0.0039680913327098978,0.003063045422544887,16,200,0,diameter,airports.edgelist,1721612231,00:00:11.690618,00:00:10.288911
9,DeepWalk,10.0,0.0032514141161474421,0.0033888069550581591,0.0031140212772367251,32,200,0,diameter,airports.edgelist,1721612231,00:00:08.822051,00:00:10.224886
9,DeepWalk,10.0,0.0032357236415574528,0.0032247031847449032,0.0032467440983700024,64,200,0,diameter,airports.edgelist,1721612231,00:00:11.511725,00:00:11.044765
9,DeepWalk,10.0,0.0029795650451957269,0.00276612825485005,0.0031930018355414039,128,200,0,diameter,airports.edgelist,1721612231,00:00:12.328057,00:00:10.473496
9,DeepWalk,10.0,0.003512957785120909,0.0046591101396498188,0.0023668054305919992,4,200,0,diameter,airports.edgelist,1721612176,00:00:06.726578,00:00:07.069065
9,DeepWalk,10.0,0.0035750276483355811,0.0041763545067139288,0.0029737007899572334,8,200,0,diameter,airports.edgelist,1721612176,00:00:06.593176,00:00:07.014368
9,DeepWalk,10.0,0.0035036788154632712,0.003910230648493873,0.0030971269824326695,16,200,0,diameter,airports.edgelist,1721612176,00:00:07.166832,00:00:07.166024
9,DeepWalk,10.0,0.0033219721347856096,0.0035485417958735464,0.0030954024736976728,32,200,0,diameter,airports.edgelist,1721612176,00:00:07.286796,00:00:07.335295
9,DeepWalk,10.0,0.0030851509592026674,0.0029878221141493347,0.003182479804256,64,200,0,diameter,airports.edgelist,1721612176,00:00:09.058934,00:00:07.388089
9,DeepWalk,10.0,0.0032839676222451318,0.0031582834460084541,0.00340965179848181,128,200,0,diameter,airports.edgelist,1721612176,00:00:11.806205,00:00:07.784073
9,DeepWalk,10.0,0.003851735213000963,0.005071884120255464,0.002631586305746462,4,200,0,diameter,airports.edgelist,1721612219,00:00:07.306228,00:00:07.181931
9,DeepWalk,10.0,0.0038519263366693806,0.0045354192311452667,0.0031684334421934945,8,200,0,diameter,airports.edgelist,1721612219,00:00:06.742569,00:00:08.268938
9,DeepWalk,10.0,0.003313141207275347,0.0036562588190815876,0.0029700235954691063,16,200,0,diameter,airports.edgelist,1721612219,00:00:07.312954,00:00:07.243083
9,DeepWalk,10.0,0.0039064649211933387,0.0044112175037569808,0.0034017123386296975,32,200,0,diameter,airports.edgelist,1721612219,00:00:07.613612,00:00:07.254590
9,DeepWalk,10.0,0.0032691034307198662,0.0032653356239004394,0.003272871237539293,64,200,0,diameter,airports.edgelist,1721612219,00:00:11.925588,00:00:07.315921
9,DeepWalk,10.0,0.0030136676139566375,0.0027232646999996494,0.0033040705279136257,128,200,0,diameter,airports.edgelist,1721612219,00:00:12.429635,00:00:07.919111
9,DeepWalk,10.0,0.0038648017808838027,0.0050650343129211971,0.0026645692488464082,4,200,0,diameter,airports.edgelist,1721612199,00:00:06.662126,00:00:07.124348
9,DeepWalk,10.0,0.0038145893269052136,0.0044859605531672843,0.0031432181006431428,8,200,0,diameter,airports.edgelist,1721612199,00:00:07.046724,00:00:07.136704
9,DeepWalk,10.0,0.00412909806771959,0.0048650500165599315,0.0033931461188792477,16,200,0,diameter,airports.edgelist,1721612199,00:00:08.656149,00:00:08.545969
9,DeepWalk,10.0,0.0030822461594602183,0.0032171657291528207,0.0029473265897676159,32,200,0,diameter,airports.edgelist,1721612199,00:00:07.673062,00:00:07.076822
9,DeepWalk,10.0,0.0030381882098073879,0.0029320327477779713,0.0031443436718368045,64,200,0,diameter,airports.edgelist,1721612199,00:00:09.486173,00:00:07.175315
9,DeepWalk,10.0,0.0028643675687119738,0.0025458967752436377,0.0031828383621803095,128,200,0,diameter,airports.edgelist,1721612199,00:00:11.531707,00:00:07.649508
9,DeepWalk,10.0,0.0032792674213565037,0.00440636466382656,0.0021521701788864474,4,200,0,diameter,airports.edgelist,1721612196,00:00:08.669556,00:00:06.985294
